SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2007co      
IAUC:    2007co      
RA:       275.76500  deg
DECL:      29.89705  deg
MWEBV: 0.110 (SFD98)
REDSHIFT_HELIO: 0.026962702572 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0265620201826 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0265620201826 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.3660 +- 3.818
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54265.148
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  283.686850351
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  122
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54266.301  i  NULL  0.2146E+05   257.5     16.671  0.012
OBS:  54266.305  h  NULL  0.2036E+05   305.4     16.728  0.015
OBS:  54266.309  g  NULL  0.1697E+05   305.4     16.926  0.018
OBS:  54266.313  f  NULL  0.1188E+05   487.1     17.313  0.041
OBS:  54267.336  j  NULL  0.1180E+05   448.5     17.320  0.038
OBS:  54267.340  i  NULL  0.2160E+05   388.8     16.664  0.018
OBS:  54267.340  h  NULL  0.2078E+05   290.9     16.706  0.014
OBS:  54267.344  g  NULL  0.1631E+05   260.9     16.969  0.016
OBS:  54267.348  f  NULL  0.1197E+05   502.6     17.305  0.042
OBS:  54267.398  j  NULL  0.1169E+05   444.4     17.330  0.038
OBS:  54267.402  i  NULL  0.2186E+05   284.1     16.651  0.013
OBS:  54267.402  h  NULL  0.2087E+05   292.2     16.701  0.014
OBS:  54267.406  g  NULL  0.1637E+05   278.3     16.965  0.017
OBS:  54267.410  f  NULL  0.1153E+05   507.5     17.345  0.044
OBS:  54268.465  i  NULL  0.2156E+05   409.6     16.666  0.019
OBS:  54268.469  h  NULL  0.2034E+05   427.2     16.729  0.021
OBS:  54269.449  i  NULL  0.2093E+05   376.8     16.698  0.018
OBS:  54269.453  h  NULL  0.2023E+05   323.7     16.735  0.016
OBS:  54269.461  i  NULL  0.2120E+05   445.3     16.684  0.021
OBS:  54269.465  h  NULL  0.1993E+05   358.8     16.751  0.018
OBS:  54269.469  g  NULL  0.1532E+05   490.2     17.037  0.032
OBS:  54270.191  j  NULL  0.1098E+05   208.7     17.398  0.019
OBS:  54270.191  i  NULL  0.2030E+05   264.0     16.731  0.013
OBS:  54270.195  h  NULL  0.1946E+05   291.9     16.777  0.015
OBS:  54270.199  g  NULL  0.1418E+05   241.0     17.121  0.017
OBS:  54270.203  f  NULL   9872.       552.8     17.514  0.056
OBS:  54272.344  j  NULL   9497.       208.9     17.556  0.022
OBS:  54272.348  i  NULL  0.1845E+05   239.9     16.835  0.013
OBS:  54272.348  h  NULL  0.1813E+05   235.7     16.854  0.013
OBS:  54272.352  g  NULL  0.1208E+05   193.3     17.295  0.016
OBS:  54272.355  f  NULL   7178.       358.9     17.860  0.050
OBS:  54273.328  j  NULL   8888.       177.8     17.628  0.020
OBS:  54273.332  i  NULL  0.1738E+05   208.5     16.900  0.012
OBS:  54273.332  h  NULL  0.1661E+05   215.9     16.949  0.013
OBS:  54273.336  g  NULL  0.1159E+05   208.6     17.340  0.018
OBS:  54273.340  f  NULL   7093.       446.8     17.873  0.063
OBS:  54276.328  j  NULL   7034.       168.8     17.882  0.024
OBS:  54276.328  i  NULL  0.1460E+05   219.0     17.089  0.015
OBS:  54276.332  h  NULL  0.1485E+05   222.7     17.071  0.015
OBS:  54276.336  g  NULL   8582.       197.4     17.666  0.023
OBS:  54276.340  f  NULL   4975.       452.7     18.258  0.091
OBS:  54277.340  j  NULL   6836.       218.8     17.913  0.032
OBS:  54277.340  i  NULL  0.1349E+05   202.3     17.175  0.015
OBS:  54277.344  h  NULL  0.1405E+05   266.9     17.131  0.019
OBS:  54277.348  g  NULL   7224.       245.6     17.853  0.034
OBS:  54277.352  f  NULL   4063.       511.9     18.478  0.126
OBS:  54277.418  j  NULL   6849.       184.9     17.911  0.027
OBS:  54277.418  i  NULL  0.1370E+05   246.6     17.158  0.018
OBS:  54277.422  h  NULL  0.1405E+05   238.8     17.131  0.017
OBS:  54277.422  g  NULL   7440.       193.4     17.821  0.026
OBS:  54277.426  f  NULL   4325.       527.7     18.410  0.122
OBS:  54278.313  j  NULL   6748.       168.7     17.927  0.025
OBS:  54278.313  i  NULL  0.1335E+05   253.7     17.186  0.019
OBS:  54278.316  h  NULL  0.1334E+05   293.5     17.187  0.022
OBS:  54278.320  g  NULL   7440.       253.0     17.821  0.034
OBS:  54279.344  j  NULL   6817.       163.6     17.916  0.024
OBS:  54279.348  i  NULL  0.1196E+05   251.1     17.306  0.021
OBS:  54279.352  h  NULL  0.1239E+05   272.7     17.267  0.022
OBS:  54279.352  g  NULL   6362.       248.1     17.991  0.039
OBS:  54279.355  f  NULL   4146.       783.5     18.456  0.189
OBS:  54280.285  j  NULL   6275.       194.5     18.006  0.031
OBS:  54280.289  i  NULL  0.1189E+05   261.6     17.312  0.022
OBS:  54280.293  h  NULL  0.1083E+05   292.5     17.413  0.027
OBS:  54280.293  g  NULL   5380.       236.7     18.173  0.044
OBS:  54282.281  j  NULL   6887.       296.1     17.905  0.043
OBS:  54282.285  i  NULL  0.1165E+05   349.6     17.334  0.030
OBS:  54282.285  h  NULL   9638.       279.5     17.540  0.029
OBS:  54282.293  f  NULL   3233.       617.5     18.726  0.191
OBS:  54284.242  j  NULL   7040.       281.6     17.881  0.040
OBS:  54284.246  i  NULL  0.1149E+05   321.8     17.349  0.028
OBS:  54284.246  h  NULL   9410.       404.6     17.566  0.043
OBS:  54284.250  g  NULL   3999.       388.0     18.495  0.097
OBS:  54284.328  j  NULL   7132.       206.8     17.867  0.029
OBS:  54284.332  i  NULL  0.1155E+05   277.1     17.344  0.024
OBS:  54288.395  j  NULL   8069.       225.9     17.733  0.028
OBS:  54288.398  i  NULL  0.1045E+05   209.0     17.452  0.020
OBS:  54288.402  h  NULL   7907.       213.5     17.755  0.027
OBS:  54288.402  g  NULL   2312.       159.5     19.090  0.069
OBS:  54288.406  f  NULL   1269.       337.7     19.741  0.266
OBS:  54290.188  j  NULL   8348.       242.1     17.696  0.029
OBS:  54290.188  i  NULL  0.1029E+05   226.4     17.469  0.022
OBS:  54290.191  h  NULL   7152.       214.6     17.864  0.030
OBS:  54290.195  g  NULL   2158.       151.0     19.165  0.070
OBS:  54292.305  j  NULL   8379.       184.3     17.692  0.022
OBS:  54292.309  i  NULL   9515.       171.3     17.554  0.018
OBS:  54292.313  h  NULL   6081.       164.2     18.040  0.027
OBS:  54292.313  g  NULL   1876.       97.54     19.317  0.052
OBS:  54292.316  f  NULL   1058.       246.5     19.939  0.233
OBS:  54292.375  j  NULL   8379.       234.6     17.692  0.028
OBS:  54292.375  i  NULL   9612.       192.2     17.543  0.020
OBS:  54292.379  h  NULL   6246.       199.9     18.011  0.032
OBS:  54292.383  g  NULL   1780.       124.6     19.374  0.070
OBS:  54295.219  j  NULL   7468.       171.8     17.817  0.023
OBS:  54295.223  i  NULL   8032.       168.7     17.738  0.021
OBS:  54295.227  h  NULL   5133.       231.0     18.224  0.045
OBS:  54295.258  h  NULL   5665.       413.5     18.117  0.073
END: 
