SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006qo      
IAUC:    2006qo      
RA:       120.03509  deg
DECL:      56.36868  deg
MWEBV: 0.040 (SFD98)
REDSHIFT_HELIO: 0.0285209138666 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0288509558886 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0288509558886 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.48100 +- 0.029
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54083.031
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  26.3962112556
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  104
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54071.457  j  NULL   6887.       192.8     17.905  0.028
OBS:  54071.457  i  NULL   7482.       172.1     17.815  0.023
OBS:  54071.461  h  NULL   6950.       166.8     17.895  0.024
OBS:  54071.465  g  NULL   5495.       175.9     18.150  0.032
OBS:  54072.320  j  NULL   8151.       236.4     17.722  0.029
OBS:  54072.324  i  NULL   8559.       256.8     17.669  0.030
OBS:  54072.328  h  NULL   8734.       253.3     17.647  0.029
OBS:  54080.379  j  NULL  0.1445E+05   303.5     17.100  0.021
OBS:  54080.383  i  NULL  0.1982E+05   356.8     16.757  0.018
OBS:  54080.383  h  NULL  0.1893E+05   302.9     16.807  0.016
OBS:  54080.387  g  NULL  0.1543E+05   308.6     17.029  0.020
OBS:  54086.293  j  NULL  0.1335E+05   280.4     17.186  0.021
OBS:  54086.293  i  NULL  0.2051E+05   389.7     16.720  0.019
OBS:  54086.297  h  NULL  0.1905E+05   304.9     16.800  0.016
OBS:  54086.301  g  NULL  0.1460E+05   277.4     17.089  0.019
OBS:  54089.418  j  NULL  0.1209E+05   241.8     17.294  0.020
OBS:  54089.422  i  NULL  0.1918E+05   345.2     16.793  0.018
OBS:  54089.426  h  NULL  0.1757E+05   281.1     16.888  0.016
OBS:  54089.430  g  NULL  0.1272E+05   241.6     17.239  0.019
OBS:  54092.289  j  NULL   9683.       222.7     17.535  0.023
OBS:  54092.293  i  NULL  0.1666E+05   316.5     16.946  0.019
OBS:  54092.297  h  NULL  0.1576E+05   252.2     17.006  0.016
OBS:  54092.301  g  NULL  0.1055E+05   211.0     17.442  0.020
OBS:  54094.434  j  NULL   8815.       220.4     17.637  0.025
OBS:  54094.438  i  NULL  0.1460E+05   277.4     17.089  0.019
OBS:  54094.441  h  NULL  0.1411E+05   254.0     17.126  0.018
OBS:  54094.445  g  NULL   8449.       185.9     17.683  0.022
OBS:  54095.391  j  NULL   7820.       203.3     17.767  0.026
OBS:  54095.395  i  NULL  0.1366E+05   259.6     17.161  0.019
OBS:  54095.398  h  NULL  0.1333E+05   226.6     17.188  0.017
OBS:  54095.402  g  NULL   7914.       166.2     17.754  0.021
OBS:  54100.211  j  NULL   6995.       300.8     17.888  0.043
OBS:  54100.215  i  NULL  0.1192E+05   369.6     17.309  0.031
OBS:  54100.219  h  NULL   9781.       361.9     17.524  0.037
OBS:  54100.234  j  NULL   7447.       320.2     17.820  0.043
OBS:  54100.238  i  NULL  0.1142E+05   308.3     17.356  0.027
OBS:  54101.219  j  NULL   7427.       297.1     17.823  0.040
OBS:  54101.223  i  NULL  0.1181E+05   342.6     17.319  0.029
OBS:  54101.227  h  NULL   9701.       388.0     17.533  0.040
OBS:  54101.230  g  NULL   4266.       238.9     18.425  0.056
OBS:  54101.289  j  NULL   6748.       215.9     17.927  0.032
OBS:  54101.289  i  NULL  0.1102E+05   319.5     17.395  0.029
OBS:  54101.293  h  NULL   9710.       281.6     17.532  0.029
OBS:  54102.254  j  NULL   6589.       434.9     17.953  0.066
OBS:  54102.258  h  NULL  0.1001E+05   510.5     17.499  0.051
OBS:  54108.383  j  NULL   7856.       188.5     17.762  0.024
OBS:  54108.387  i  NULL   9790.       215.4     17.523  0.022
OBS:  54108.387  h  NULL   6571.       184.0     17.956  0.028
OBS:  54108.391  g  NULL   2247.       119.1     19.121  0.053
OBS:  54110.410  j  NULL   8410.       201.8     17.688  0.024
OBS:  54110.414  i  NULL   9524.       200.0     17.553  0.021
OBS:  54110.418  h  NULL   6166.       141.8     18.025  0.023
OBS:  54110.418  g  NULL   1719.       123.8     19.412  0.072
OBS:  54114.344  j  NULL   8364.       192.4     17.694  0.023
OBS:  54114.348  i  NULL   8204.       172.3     17.715  0.021
OBS:  54114.348  h  NULL   4993.       129.8     18.254  0.026
OBS:  54114.352  g  NULL   1109.       90.91     19.888  0.082
OBS:  54117.340  j  NULL   7365.       176.8     17.832  0.024
OBS:  54117.340  i  NULL   6925.       152.3     17.899  0.022
OBS:  54117.344  h  NULL   4274.       119.7     18.423  0.028
OBS:  54117.348  g  NULL   1215.       70.44     19.789  0.058
OBS:  54126.355  j  NULL   4203.       163.9     18.441  0.039
OBS:  54126.359  i  NULL   4529.       122.3     18.360  0.027
OBS:  54126.359  h  NULL   2597.       106.5     18.964  0.041
OBS:  54126.363  g  NULL   963.8       80.96     20.040  0.084
OBS:  54128.160  j  NULL   3668.       205.4     18.589  0.056
OBS:  54128.164  i  NULL   3834.       195.5     18.541  0.051
OBS:  54128.168  h  NULL   2512.       216.0     19.000  0.086
OBS:  54134.383  j  NULL   3073.       242.8     18.781  0.079
OBS:  54134.387  i  NULL   3345.       244.2     18.689  0.073
OBS:  54135.246  j  NULL   2672.       171.0     18.933  0.064
OBS:  54135.250  i  NULL   3099.       195.2     18.772  0.063
OBS:  54137.168  j  NULL   2542.       109.3     18.987  0.043
OBS:  54137.172  i  NULL   3263.       88.10     18.716  0.027
OBS:  54137.176  h  NULL   2268.       104.3     19.111  0.046
OBS:  54138.160  j  NULL   2589.       111.3     18.967  0.043
OBS:  54138.160  i  NULL   3051.       91.52     18.789  0.030
OBS:  54138.164  h  NULL   1997.       103.8     19.249  0.052
OBS:  54138.168  g  NULL   761.4       104.3     20.296  0.137
OBS:  54139.195  j  NULL   2468.       150.6     19.019  0.061
OBS:  54139.199  i  NULL   2992.       98.74     18.810  0.033
OBS:  54139.203  h  NULL   2032.       136.2     19.230  0.067
OBS:  54140.250  j  NULL   2375.       106.9     19.061  0.045
OBS:  54140.250  i  NULL   2943.       94.18     18.828  0.032
OBS:  54140.254  h  NULL   1911.       99.36     19.297  0.052
OBS:  54140.258  g  NULL   649.8       76.03     20.468  0.117
OBS:  54140.379  j  NULL   2491.       161.9     19.009  0.065
OBS:  54140.383  i  NULL   3020.       129.9     18.800  0.043
OBS:  54140.383  h  NULL   2097.       171.9     19.196  0.082
OBS:  54141.184  i  NULL   2844.       91.02     18.865  0.032
OBS:  54141.184  h  NULL   2158.       110.0     19.165  0.051
OBS:  54144.172  j  NULL   2186.       115.8     19.151  0.053
OBS:  54144.176  i  NULL   2559.       104.9     18.980  0.041
OBS:  54144.180  h  NULL   1754.       114.0     19.390  0.065
OBS:  54148.148  j  NULL   1770.       129.2     19.380  0.073
