SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2003fa      
IAUC:    2003fa      
RA:       266.03222  deg
DECL:      40.88086  deg
MWEBV: 0.039 (SFD98)
REDSHIFT_HELIO: 0.0403928294017 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0401637516916 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0401637516916 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.5520 +- 4.257
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52807.469
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  152.502606226
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   92
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52797.363  b  NULL  0.1120E+05   201.6     17.377  0.018
OBS:  52797.367  c  NULL  0.1111E+05   155.5     17.386  0.014
OBS:  52797.371  d  NULL  0.1133E+05   181.4     17.364  0.016
OBS:  52797.371  e  NULL  0.1054E+05   263.5     17.443  0.025
OBS:  52798.371  a  NULL  0.2087E+05   605.3     16.701  0.029
OBS:  52798.375  b  NULL  0.1301E+05   221.2     17.214  0.017
OBS:  52798.379  c  NULL  0.1266E+05   164.6     17.244  0.013
OBS:  52798.379  d  NULL  0.1268E+05   215.6     17.242  0.017
OBS:  52798.379  e  NULL  0.1172E+05   292.9     17.328  0.025
OBS:  52799.176  c  NULL  0.1247E+05   311.9     17.260  0.025
OBS:  52799.180  d  NULL  0.1430E+05   300.2     17.112  0.021
OBS:  52801.188  a  NULL  0.2752E+05   935.6     16.401  0.034
OBS:  52801.191  b  NULL  0.1532E+05   428.9     17.037  0.028
OBS:  52801.195  c  NULL  0.1603E+05   320.5     16.988  0.020
OBS:  52801.195  d  NULL  0.1664E+05   282.9     16.947  0.017
OBS:  52801.199  e  NULL  0.1414E+05   438.3     17.124  0.031
OBS:  52802.172  a  NULL  0.2652E+05   1008.     16.441  0.038
OBS:  52802.176  b  NULL  0.1533E+05   521.3     17.036  0.034
OBS:  52802.180  d  NULL  0.1757E+05   316.3     16.888  0.018
OBS:  52802.180  e  NULL  0.1535E+05   399.0     17.035  0.026
OBS:  52803.176  a  NULL  0.2604E+05   4244.     16.461  0.163
OBS:  52803.184  d  NULL  0.1806E+05   361.3     16.858  0.020
OBS:  52809.219  c  NULL  0.1904E+05   266.5     16.801  0.014
OBS:  52809.219  d  NULL  0.2038E+05   448.4     16.727  0.022
OBS:  52809.230  d  NULL  0.1981E+05   277.3     16.758  0.014
OBS:  52809.234  c  NULL  0.1898E+05   246.8     16.804  0.013
OBS:  52809.234  a  NULL  0.2482E+05   868.7     16.513  0.035
OBS:  52813.215  d  NULL  0.1840E+05   257.6     16.838  0.014
OBS:  52813.215  c  NULL  0.1751E+05   245.1     16.892  0.014
OBS:  52813.215  a  NULL  0.1883E+05   659.0     16.813  0.035
OBS:  52814.352  a  NULL  0.1788E+05   482.8     16.869  0.027
OBS:  52814.355  b  NULL  0.1543E+05   262.3     17.029  0.017
OBS:  52814.355  c  NULL  0.1731E+05   225.1     16.904  0.013
OBS:  52814.359  d  NULL  0.1786E+05   268.0     16.870  0.015
OBS:  52814.359  e  NULL  0.1148E+05   241.1     17.350  0.021
OBS:  52816.441  a  NULL  0.1285E+05   680.9     17.228  0.053
OBS:  52816.445  b  NULL  0.1264E+05   366.4     17.246  0.029
OBS:  52816.445  c  NULL  0.1579E+05   252.6     17.004  0.016
OBS:  52816.449  d  NULL  0.1595E+05   319.0     16.993  0.020
OBS:  52816.449  e  NULL   9827.       294.8     17.519  0.030
OBS:  52818.191  a  NULL  0.1146E+05   469.9     17.352  0.041
OBS:  52818.195  b  NULL  0.1130E+05   361.7     17.367  0.032
OBS:  52818.199  c  NULL  0.1428E+05   214.2     17.113  0.015
OBS:  52818.199  d  NULL  0.1424E+05   213.6     17.116  0.015
OBS:  52818.203  e  NULL   7929.       356.8     17.752  0.045
OBS:  52819.344  a  NULL  0.1109E+05   465.6     17.388  0.042
