SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005eq      
IAUC:    2005eq      
RA:        47.20565  deg
DECL:      -7.03340  deg
MWEBV: 0.072 (SFD98)
REDSHIFT_HELIO: 0.0284817296024 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0278772227466 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0278772227466 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.9560 +- 0.478
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53654.781
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -73.4698507854
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 295
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53648.363  h  NULL  0.2184E+05   502.3     16.652  0.023
OBS:  53648.367  h  NULL  0.2174E+05   304.3     16.657  0.014
OBS:  53648.367  i  NULL  0.2040E+05   306.0     16.726  0.015
OBS:  53648.371  j  NULL  0.1540E+05   277.3     17.031  0.018
OBS:  53648.371  g  NULL  0.1992E+05   338.6     16.752  0.017
OBS:  53648.375  f  NULL  0.2892E+05   1504.     16.347  0.052
OBS:  53650.406  h  NULL  0.2408E+05   674.2     16.546  0.028
OBS:  53650.406  h  NULL  0.2471E+05   321.2     16.518  0.013
OBS:  53650.410  i  NULL  0.2308E+05   323.1     16.592  0.014
OBS:  53650.410  j  NULL  0.1598E+05   271.7     16.991  0.017
OBS:  53650.414  g  NULL  0.2230E+05   334.6     16.629  0.015
OBS:  53650.414  f  NULL  0.3165E+05   1488.     16.249  0.047
OBS:  53650.418  f  NULL  0.3203E+05   1538.     16.236  0.048
OBS:  53656.363  h  NULL  0.2559E+05   742.0     16.480  0.029
OBS:  53656.363  h  NULL  0.2628E+05   367.9     16.451  0.014
OBS:  53656.367  i  NULL  0.2540E+05   355.6     16.488  0.014
OBS:  53656.367  j  NULL  0.1470E+05   235.1     17.082  0.016
OBS:  53656.371  g  NULL  0.2243E+05   336.4     16.623  0.015
OBS:  53656.375  f  NULL  0.2696E+05   1321.     16.423  0.049
OBS:  53656.375  f  NULL  0.2726E+05   1336.     16.411  0.049
OBS:  53663.359  i  NULL  0.2093E+05   397.7     16.698  0.019
OBS:  53663.363  j  NULL  0.1074E+05   322.4     17.422  0.030
OBS:  53663.363  h  NULL  0.2130E+05   511.2     16.679  0.024
OBS:  53663.367  f  NULL  0.1405E+05   800.7     17.131  0.057
OBS:  53664.457  i  NULL  0.1986E+05   536.3     16.755  0.027
OBS:  53664.461  h  NULL  0.2023E+05   546.2     16.735  0.027
OBS:  53665.375  i  NULL  0.1883E+05   451.9     16.813  0.024
OBS:  53665.375  j  NULL  0.1006E+05   271.5     17.494  0.027
OBS:  53665.379  h  NULL  0.2014E+05   342.3     16.740  0.017
OBS:  53665.383  f  NULL  0.1147E+05   1078.     17.351  0.094
OBS:  53665.387  g  NULL  0.1456E+05   262.1     17.092  0.018
OBS:  53666.445  i  NULL  0.1782E+05   302.9     16.873  0.017
OBS:  53666.445  j  NULL   9205.       220.9     17.590  0.024
OBS:  53666.449  h  NULL  0.1918E+05   364.4     16.793  0.019
OBS:  53666.453  f  NULL  0.1073E+05   1008.     17.424  0.094
OBS:  53666.457  g  NULL  0.1353E+05   284.1     17.172  0.021
OBS:  53667.359  i  NULL  0.1720E+05   309.6     16.911  0.018
OBS:  53667.363  j  NULL   8686.       208.4     17.653  0.024
OBS:  53667.363  h  NULL  0.1813E+05   272.0     16.854  0.015
OBS:  53667.375  g  NULL  0.1271E+05   216.0     17.240  0.017
OBS:  53667.441  i  NULL  0.1706E+05   290.0     16.920  0.017
OBS:  53667.441  j  NULL   8519.       230.0     17.674  0.027
OBS:  53667.445  h  NULL  0.1843E+05   258.1     16.836  0.014
OBS:  53667.445  f  NULL  0.1045E+05   554.0     17.452  0.053
OBS:  53667.453  g  NULL  0.1269E+05   292.0     17.241  0.023
OBS:  53671.309  h  NULL  0.1508E+05   226.2     17.054  0.015
OBS:  53671.313  i  NULL  0.1435E+05   258.3     17.108  0.018
OBS:  53671.313  j  NULL   7489.       164.8     17.814  0.022
OBS:  53671.316  g  NULL   8766.       166.6     17.643  0.019
OBS:  53671.320  f  NULL   6292.       365.0     18.003  0.058
