SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2007ca      
IAUC:    2007ca      
RA:       202.77433  deg
DECL:     -15.10181  deg
MWEBV: 0.067 (SFD98)
REDSHIFT_HELIO: 0.014134990918 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0151477595791 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0151477595791 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.50600 +- 4.356
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54227.836
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -182.502967914
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 127
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54217.207  j  NULL  0.2128E+05   404.4     16.680  0.019
OBS:  54217.207  i  NULL  0.1975E+05   553.0     16.761  0.028
OBS:  54217.211  h  NULL  0.1850E+05   351.5     16.832  0.019
OBS:  54217.215  g  NULL  0.1335E+05   387.3     17.186  0.029
OBS:  54226.242  j  NULL  0.3722E+05   632.8     16.073  0.017
OBS:  54226.246  h  NULL  0.4414E+05   573.8     15.888  0.013
OBS:  54226.250  g  NULL  0.3186E+05   477.9     16.242  0.015
OBS:  54227.219  j  NULL  0.3532E+05   600.4     16.130  0.017
OBS:  54227.223  i  NULL  0.4567E+05   1096.     15.851  0.024
OBS:  54227.223  h  NULL  0.4521E+05   497.3     15.862  0.011
OBS:  54227.227  g  NULL  0.3212E+05   449.7     16.233  0.014
OBS:  54230.184  j  NULL  0.3192E+05   606.4     16.240  0.019
OBS:  54230.184  i  NULL  0.4617E+05   785.0     15.839  0.017
OBS:  54230.188  h  NULL  0.4450E+05   534.0     15.879  0.012
OBS:  54230.191  g  NULL  0.3073E+05   491.7     16.281  0.016
OBS:  54232.168  j  NULL  0.3059E+05   489.5     16.286  0.016
OBS:  54232.168  i  NULL  0.4467E+05   670.0     15.875  0.015
OBS:  54232.172  h  NULL  0.4242E+05   509.1     15.931  0.012
OBS:  54232.172  g  NULL  0.2821E+05   394.9     16.374  0.014
OBS:  54234.301  j  NULL  0.2419E+05   991.7     16.541  0.041
OBS:  54234.305  i  NULL  0.3869E+05   1045.     16.031  0.027
OBS:  54234.309  h  NULL  0.3985E+05   557.9     15.999  0.014
OBS:  54236.285  i  NULL  0.3743E+05   561.4     16.067  0.015
OBS:  54236.289  h  NULL  0.3631E+05   472.0     16.100  0.013
OBS:  54236.293  g  NULL  0.2233E+05   334.9     16.628  0.015
OBS:  54237.238  j  NULL  0.2239E+05   403.0     16.625  0.018
OBS:  54237.238  i  NULL  0.3525E+05   599.3     16.132  0.017
OBS:  54237.242  h  NULL  0.3493E+05   489.0     16.142  0.014
OBS:  54237.242  g  NULL  0.2084E+05   312.5     16.703  0.015
OBS:  54240.277  j  NULL  0.1705E+05   323.9     16.921  0.019
OBS:  54240.281  i  NULL  0.2842E+05   511.5     16.366  0.018
OBS:  54240.281  h  NULL  0.2895E+05   492.1     16.346  0.017
OBS:  54240.285  g  NULL  0.1676E+05   285.0     16.939  0.017
OBS:  54253.266  j  NULL  0.1777E+05   390.9     16.876  0.022
OBS:  54253.266  i  NULL  0.2032E+05   528.4     16.730  0.026
OBS:  54253.270  h  NULL  0.1613E+05   387.1     16.981  0.024
OBS:  54253.273  g  NULL   5124.       409.9     18.226  0.080
OBS:  54256.246  j  NULL  0.1953E+05   371.1     16.773  0.019
OBS:  54256.250  i  NULL  0.1979E+05   356.2     16.759  0.018
OBS:  54256.250  h  NULL  0.1414E+05   282.8     17.124  0.020
OBS:  54256.254  g  NULL   4048.       125.5     18.482  0.031
OBS:  54272.207  j  NULL   9410.       320.0     17.566  0.034
OBS:  54272.207  i  NULL   9045.       253.3     17.609  0.028
OBS:  54272.211  h  NULL   7572.       340.7     17.802  0.045
OBS:  54272.215  g  NULL   1854.       190.9     19.330  0.103
OBS:  54273.211  i  NULL   8511.       314.9     17.675  0.037
OBS:  54273.215  h  NULL   8310.       349.0     17.701  0.042
OBS:  54273.219  g  NULL   2016.       300.3     19.239  0.149
OBS:  54278.191  j  NULL   7454.       275.8     17.819  0.037
OBS:  54278.195  i  NULL   6577.       217.0     17.955  0.033
OBS:  54281.172  j  NULL   7034.       246.2     17.882  0.035
OBS:  54281.172  i  NULL   5878.       205.7     18.077  0.035
OBS:  54281.176  h  NULL   4558.       378.3     18.353  0.083
OBS:  54282.168  j  NULL   6957.       264.4     17.894  0.038
OBS:  54282.172  h  NULL   4907.       446.5     18.273  0.091
OBS:  54291.152  j  NULL   5302.       312.8     18.189  0.059
OBS:  54291.156  i  NULL   4952.       262.5     18.263  0.053
OBS:  54291.156  h  NULL   3729.       335.6     18.571  0.090
OBS:  54291.160  g  NULL   1358.       195.5     19.668  0.144
OBS:      54218.2     t      md      8725.69    174.514    17.6480    0.0200000
OBS:      54224.2     t      md      16811.2    420.281    16.9360    0.0250000
OBS:      54235.2     t      md      10101.8    161.629    17.4890    0.0160000
OBS:      54239.2     t      md      6698.85    140.676    17.9350    0.0210000
OBS:      54243.2     t      md      4273.66    98.2942    18.4230    0.0230000
OBS:      54246.1     t      md      3332.73    123.311    18.6930    0.0370000
OBS:      54255.2     t      md      1358.94    131.817    19.6670    0.0970000
OBS:      54259.1     t      md      1033.71    111.641    19.9640    0.108000
OBS:      54218.2     u      md      17914.3    143.314    16.8670    0.00800000
OBS:      54224.2     u      md      32688.9    359.578    16.2140    0.0110000
OBS:      54227.2     u      md      34292.5    240.048    16.1620    0.00700000
OBS:      54229.2     u      md      33388.7    200.332    16.1910    0.00600000
OBS:      54231.2     u      md      30988.5    216.919    16.2720    0.00700000
OBS:      54232.2     u      md      29757.7    178.546    16.3160    0.00600000
OBS:      54235.2     u      md      25846.4    232.618    16.4690    0.00900000
OBS:      54239.2     u      md      19552.4    136.867    16.7720    0.00700000
OBS:      54243.2     u      md      13502.1    108.017    17.1740    0.00800000
OBS:      54246.1     u      md      10539.0    105.390    17.4430    0.0100000
OBS:      54255.2     u      md      4613.18    101.490    18.3400    0.0220000
OBS:      54259.1     u      md      3617.43    83.2009    18.6040    0.0230000
OBS:     54218.2     x     md     22845.5     182.764     16.6030     0.00800000
OBS:     54224.2     x     md     43013.0     301.091     15.9160     0.00700000
OBS:     54227.2     x     md     45835.3     320.847     15.8470     0.00700000
OBS:     54229.2     x     md     45415.1     272.490     15.8570     0.00600000
OBS:     54231.2     x     md     44381.3     266.288     15.8820     0.00600000
OBS:     54232.2     x     md     43211.6     259.269     15.9110     0.00600000
OBS:     54235.2     x     md     38976.2     350.786     16.0230     0.00900000
OBS:     54239.2     x     md     32568.6     195.412     16.2180     0.00600000
OBS:     54243.2     x     md     26302.7     157.816     16.4500     0.00600000
