SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2002hu      
IAUC:    2002hu      
RA:        34.58345  deg
DECL:      37.46627  deg
MWEBV: 0.044 (SFD98)
REDSHIFT_HELIO: 0.0300000 +- 0.000 (Hel)
REDSHIFT_CMB: 0.029237354 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.029237354 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.0990 +- 4.71
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52592.477
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  170.795553847
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   62
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52587.250  a  NULL  0.2493E+05   723.1     16.508  0.029
OBS:  52587.254  b  NULL  0.1747E+05   244.6     16.894  0.014
OBS:  52587.254  c  NULL  0.1637E+05   196.4     16.965  0.012
OBS:  52587.258  d  NULL  0.1686E+05   286.6     16.933  0.017
OBS:  52587.258  e  NULL  0.1569E+05   423.6     17.011  0.027
OBS:  52591.242  a  NULL  0.2582E+05   697.2     16.470  0.027
OBS:  52591.246  b  NULL  0.1997E+05   299.6     16.749  0.015
OBS:  52591.246  c  NULL  0.1905E+05   304.9     16.800  0.016
OBS:  52591.250  d  NULL  0.1916E+05   364.0     16.794  0.019
OBS:  52591.250  e  NULL  0.1542E+05   447.1     17.030  0.029
OBS:  52595.234  a  NULL  0.2268E+05   884.4     16.611  0.039
OBS:  52595.238  b  NULL  0.1820E+05   273.0     16.850  0.015
OBS:  52595.238  c  NULL  0.1859E+05   223.0     16.827  0.012
OBS:  52595.242  d  NULL  0.1944E+05   330.6     16.778  0.017
OBS:  52595.242  e  NULL  0.1375E+05   385.1     17.154  0.028
OBS:  52601.195  b  NULL  0.1351E+05   229.8     17.173  0.017
OBS:  52601.199  c  NULL  0.1550E+05   201.5     17.024  0.013
OBS:  52601.203  d  NULL  0.1552E+05   248.3     17.023  0.016
OBS:  52601.203  e  NULL  0.1071E+05   364.0     17.426  0.034
OBS:  52602.230  a  NULL  0.1064E+05   414.8     17.433  0.039
OBS:  52602.234  b  NULL  0.1157E+05   185.1     17.342  0.016
OBS:  52602.238  c  NULL  0.1464E+05   205.0     17.086  0.014
OBS:  52602.238  d  NULL  0.1501E+05   255.2     17.059  0.017
OBS:  52602.238  e  NULL   9917.       327.3     17.509  0.033
OBS:  52603.227  b  NULL  0.1127E+05   214.2     17.370  0.019
OBS:  52603.230  c  NULL  0.1470E+05   293.9     17.082  0.020
OBS:  52603.230  d  NULL  0.1508E+05   346.8     17.054  0.023
OBS:  52603.234  e  NULL  0.1010E+05   444.5     17.489  0.044
OBS:  52606.262  a  NULL   7264.       283.3     17.847  0.039
OBS:  52606.266  b  NULL   8257.       140.4     17.708  0.017
OBS:  52606.266  c  NULL  0.1213E+05   157.7     17.290  0.013
OBS:  52606.270  d  NULL  0.1171E+05   199.0     17.329  0.017
OBS:  52606.270  e  NULL   8226.       287.9     17.712  0.035
OBS:  52613.109  a  NULL   2889.       213.8     18.848  0.074
OBS:  52613.113  b  NULL   3873.       92.94     18.530  0.024
OBS:  52613.117  c  NULL   8333.       141.7     17.698  0.017
OBS:  52613.117  d  NULL  0.1007E+05   161.2     17.492  0.016
OBS:  52613.117  e  NULL   8279.       264.9     17.705  0.032
OBS:  52614.277  a  NULL   3203.       237.1     18.736  0.074
OBS:  52614.277  b  NULL   3816.       95.40     18.546  0.025
OBS:  52614.281  c  NULL   7907.       166.0     17.755  0.021
OBS:  52614.281  d  NULL   9799.       186.2     17.522  0.019
OBS:  52614.285  e  NULL   8551.       273.6     17.670  0.032
OBS:  52616.074  a  NULL   2552.       326.6     18.983  0.128
OBS:  52616.078  b  NULL   2924.       90.65     18.835  0.031
OBS:  52616.078  c  NULL   6893.       158.5     17.904  0.023
OBS:  52616.082  d  NULL   9419.       235.5     17.565  0.025
OBS:  52616.082  e  NULL   8806.       343.5     17.638  0.039
OBS:  52634.332  b  NULL   1305.       154.0     19.711  0.118
OBS:  52634.336  c  NULL   3037.       179.2     18.794  0.059
OBS:  52634.336  d  NULL   4571.       173.7     18.350  0.038
OBS:  52634.336  e  NULL   6451.       380.6     17.976  0.059
OBS:  52641.301  c  NULL   2530.       139.2     18.992  0.055
OBS:  52641.301  d  NULL   3451.       182.9     18.655  0.053
OBS:  52641.305  e  NULL   3880.       384.1     18.528  0.099
OBS:  52661.203  c  NULL   1801.       481.0     19.361  0.267
OBS:  52661.207  e  NULL   2132.       522.4     19.178  0.245
OBS:  52661.207  a  NULL   1515.       378.7     19.549  0.250
OBS:  52673.184  b  NULL   769.8       75.44     20.284  0.098
OBS:  52673.188  c  NULL   1301.       84.59     19.714  0.065
OBS:  52673.188  d  NULL   1557.       109.0     19.519  0.070
OBS:  52673.191  e  NULL   1605.       205.5     19.486  0.128
END: 
