SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005hc      
IAUC:    2005hc      
RA:        29.19979  deg
DECL:      -0.21373  deg
MWEBV: 0.032 (SFD98)
REDSHIFT_HELIO: 0.0458946471671 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0449722185731 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0449722185731 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6100 +- 0.161
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53668.305
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  298.445299528
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 239
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53683.242  h  NULL   6601.       171.6     17.951  0.026
OBS:  53683.246  f  NULL   2027.       395.2     19.233  0.195
OBS:  53692.316  i  NULL   5105.       245.0     18.230  0.048
OBS:  53692.316  j  NULL   3568.       164.1     18.619  0.046
OBS:  53692.320  h  NULL   3937.       133.9     18.512  0.034
OBS:  53693.328  i  NULL   4751.       213.8     18.308  0.045
OBS:  53693.328  j  NULL   3474.       145.9     18.648  0.042
OBS:  53693.328  h  NULL   3516.       165.2     18.635  0.047
OBS:  53695.262  i  NULL   4588.       142.2     18.346  0.031
OBS:  53695.262  j  NULL   3561.       138.9     18.621  0.039
OBS:  53695.262  h  NULL   3189.       191.3     18.741  0.060
OBS:  53696.281  i  NULL   4471.       160.9     18.374  0.036
OBS:  53696.285  j  NULL   3654.       211.9     18.593  0.058
OBS:  53696.285  h  NULL   2873.       97.70     18.854  0.034
OBS:  53696.297  g  NULL   1193.       173.1     19.808  0.145
OBS:  53697.219  h  NULL   3194.       207.6     18.739  0.065
OBS:  53697.223  i  NULL   4764.       233.4     18.305  0.049
OBS:  53697.227  j  NULL   3865.       189.4     18.532  0.049
OBS:  53706.336  h  NULL   1759.       105.5     19.387  0.060
OBS:  53706.340  i  NULL   2881.       115.3     18.851  0.040
OBS:  53706.340  j  NULL   2645.       113.7     18.944  0.043
OBS:  53707.230  h  NULL   1825.       85.76     19.347  0.047
OBS:  53707.230  i  NULL   2721.       103.4     18.913  0.038
OBS:  53707.234  j  NULL   2329.       100.2     19.082  0.043
OBS:  53707.234  g  NULL   547.5       63.51     20.654  0.116
OBS:  53727.238  h  NULL   785.6       76.20     20.262  0.097
OBS:  53727.242  i  NULL   1528.       103.9     19.540  0.068
OBS:  53727.246  j  NULL   989.9       111.9     20.011  0.113
OBS:  53727.246  g  NULL   368.8       75.97     21.083  0.206
OBS:      53662.2     t      md      6143.28    202.728    18.0290    0.0330000
OBS:      53663.2     t      md      6975.89    125.566    17.8910    0.0180000
OBS:      53665.1     t      md      6880.18    89.4424    17.9060    0.0130000
OBS:      53666.2     t      md      6918.31    110.693    17.9000    0.0160000
OBS:      53669.1     t      md      6075.75    85.0605    18.0410    0.0140000
OBS:      53671.2     t      md      5152.29    82.4367    18.2200    0.0160000
OBS:      53673.2     t      md      4454.51    75.7267    18.3780    0.0170000
OBS:      53675.2     t      md      3749.73    67.4951    18.5650    0.0180000
OBS:      53684.2     t      md      1434.83    63.1325    19.6080    0.0440000
OBS:      53687.2     t      md      853.493    93.8842    20.1720    0.110000
OBS:      53690.2     t      md      811.335    179.305    20.2270    0.221000
OBS:      53662.2     u      md      9826.54    127.745    17.5190    0.0130000
OBS:      53663.2     u      md      10270.7    82.1656    17.4710    0.00800000
OBS:      53665.1     u      md      10904.4    65.4261    17.4060    0.00600000
OBS:      53666.2     u      md      11045.9    77.3211    17.3920    0.00700000
OBS:      53669.1     u      md      10626.7    63.7604    17.4340    0.00600000
OBS:      53671.2     u      md      9944.89    69.6142    17.5060    0.00700000
OBS:      53673.2     u      md      8978.42    71.8274    17.6170    0.00800000
OBS:      53675.2     u      md      8105.87    64.8470    17.7280    0.00800000
OBS:      53682.2     u      md      4454.51    200.453    18.3780    0.0450000
OBS:      53684.2     u      md      3826.49    45.9179    18.5430    0.0120000
OBS:      53687.2     u      md      2862.86    57.2572    18.8580    0.0200000
OBS:      53690.2     u      md      2175.70    89.2039    19.1560    0.0410000
OBS:      53695.2     u      md      1488.67    44.6602    19.5680    0.0300000
OBS:      53699.1     u      md      1088.43    22.8570    19.9080    0.0210000
OBS:      53703.2     u      md      841.783    21.8863    20.1870    0.0260000
