SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2007F       
IAUC:    2007F       
RA:       195.81275  deg
DECL:      50.61876  deg
MWEBV: 0.016 (SFD98)
REDSHIFT_HELIO: 0.0236198635079 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0241917762905 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0241917762905 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.0840 +- 0.473
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54124.004
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -55.3180906154
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  127
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54115.535  j  NULL  0.1920E+05   345.5     16.792  0.018
OBS:  54115.539  i  NULL  0.2446E+05   391.3     16.529  0.016
OBS:  54115.539  h  NULL  0.2594E+05   311.3     16.465  0.012
OBS:  54115.543  g  NULL  0.2716E+05   489.0     16.415  0.018
OBS:  54116.531  j  NULL  0.2196E+05   373.3     16.646  0.017
OBS:  54116.535  i  NULL  0.2769E+05   360.0     16.394  0.013
OBS:  54116.535  h  NULL  0.2984E+05   328.2     16.313  0.011
OBS:  54116.539  g  NULL  0.3012E+05   512.0     16.303  0.017
OBS:  54117.461  j  NULL  0.2359E+05   377.5     16.568  0.016
OBS:  54117.465  i  NULL  0.3051E+05   396.6     16.289  0.013
OBS:  54117.465  h  NULL  0.3227E+05   322.7     16.228  0.010
OBS:  54117.469  g  NULL  0.3379E+05   574.5     16.178  0.017
OBS:  54122.523  j  NULL  0.2434E+05   389.5     16.534  0.016
OBS:  54122.527  i  NULL  0.3955E+05   553.8     16.007  0.014
OBS:  54122.527  h  NULL  0.4200E+05   503.9     15.942  0.012
OBS:  54122.531  g  NULL  0.4250E+05   722.5     15.929  0.017
OBS:  54126.457  j  NULL  0.2220E+05   421.9     16.634  0.019
OBS:  54126.461  i  NULL  0.3937E+05   511.9     16.012  0.013
OBS:  54126.461  h  NULL  0.4173E+05   500.7     15.949  0.012
OBS:  54126.465  g  NULL  0.4029E+05   725.2     15.987  0.018
OBS:  54128.406  j  NULL  0.2093E+05   376.8     16.698  0.018
OBS:  54128.406  i  NULL  0.3788E+05   644.0     16.054  0.017
OBS:  54128.406  h  NULL  0.3945E+05   512.8     16.010  0.013
