SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005ms      
IAUC:    2005ms      
RA:       132.30967  deg
DECL:      36.12964  deg
MWEBV: 0.034 (SFD98)
REDSHIFT_HELIO: 0.0251784899288 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0258950144053 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0258950144053 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6790 +- 0.102
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53744.191
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  183.110855142
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   91
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  53736.441  h  NULL  0.2101E+05   294.1     16.694  0.014
OBS:  53736.445  i  NULL  0.2038E+05   264.9     16.727  0.013
OBS:  53736.445  j  NULL  0.1646E+05   279.8     16.959  0.017
OBS:  53736.449  g  NULL  0.2210E+05   309.4     16.639  0.014
OBS:  53736.453  f  NULL  0.2847E+05   768.7     16.364  0.027
OBS:  53736.453  f  NULL  0.2719E+05   734.1     16.414  0.027
OBS:  53737.391  h  NULL  0.2357E+05   306.4     16.569  0.013
OBS:  53737.395  i  NULL  0.2312E+05   323.7     16.590  0.014
OBS:  53737.402  f  NULL  0.3148E+05   944.3     16.255  0.030
OBS:  53739.477  i  NULL  0.2638E+05   342.9     16.447  0.013
OBS:  53739.480  j  NULL  0.1937E+05   271.2     16.782  0.014
OBS:  53739.480  g  NULL  0.2938E+05   352.5     16.330  0.012
OBS:  53739.484  f  NULL  0.3688E+05   958.9     16.083  0.026
OBS:  53739.488  f  NULL  0.3637E+05   909.4     16.098  0.025
OBS:  53743.484  h  NULL  0.3162E+05   506.0     16.250  0.016
OBS:  53743.488  i  NULL  0.3001E+05   450.1     16.307  0.015
OBS:  53743.488  j  NULL  0.1788E+05   304.0     16.869  0.017
OBS:  53743.492  g  NULL  0.3045E+05   548.1     16.291  0.018
OBS:  53743.492  f  NULL  0.3988E+05   1077.     15.998  0.027
OBS:  53743.496  f  NULL  0.3862E+05   1043.     16.033  0.027
OBS:  53744.445  i  NULL  0.3048E+05   457.2     16.290  0.015
OBS:  53744.449  j  NULL  0.1738E+05   347.6     16.900  0.020
OBS:  53744.453  f  NULL  0.3678E+05   956.3     16.086  0.026
OBS:  53744.457  f  NULL  0.3777E+05   944.4     16.057  0.025
OBS:  53745.363  h  NULL  0.3090E+05   587.2     16.275  0.019
OBS:  53745.367  i  NULL  0.3003E+05   510.6     16.306  0.017
OBS:  53745.367  j  NULL  0.1695E+05   288.2     16.927  0.017
OBS:  53745.371  f  NULL  0.3467E+05   970.9     16.150  0.028
OBS:  53745.375  f  NULL  0.3545E+05   957.1     16.126  0.027
OBS:  53755.426  h  NULL  0.2379E+05   380.6     16.559  0.016
OBS:  53755.430  i  NULL  0.2057E+05   329.1     16.717  0.016
OBS:  53755.430  j  NULL  0.1004E+05   261.0     17.496  0.026
OBS:  53755.434  g  NULL  0.1788E+05   375.5     16.869  0.021
OBS:  53755.484  i  NULL  0.2032E+05   325.2     16.730  0.016
OBS:  53755.484  j  NULL   9112.       346.3     17.601  0.038
OBS:  53764.340  h  NULL  0.1479E+05   221.9     17.075  0.015
OBS:  53764.344  j  NULL   9692.       232.6     17.534  0.024
OBS:  53764.348  g  NULL   7258.       145.1     17.848  0.020
OBS:  53764.348  f  NULL   5082.       360.8     18.235  0.071
OBS:  53764.352  f  NULL   4588.       367.0     18.346  0.080
OBS:  53765.309  j  NULL   9781.       225.0     17.524  0.023
OBS:  53765.313  f  NULL   4786.       373.3     18.300  0.078
OBS:  53765.316  f  NULL   4516.       379.4     18.363  0.084
OBS:  53766.309  h  NULL  0.1300E+05   221.0     17.215  0.017
OBS:  53766.313  j  NULL  0.1024E+05   215.1     17.474  0.021
OBS:  53766.313  g  NULL   5792.       179.5     18.093  0.031
OBS:  53766.316  f  NULL   4096.       335.9     18.469  0.082
OBS:  53766.320  f  NULL   4176.       334.1     18.448  0.080
OBS:  53777.270  h  NULL   7285.       764.9     17.844  0.105
OBS:  53779.285  i  NULL   9028.       352.1     17.611  0.039
OBS:  53779.289  j  NULL   8364.       359.6     17.694  0.043
OBS:  53779.297  g  NULL   2805.       538.6     18.880  0.192
OBS:  53781.383  h  NULL   5490.       263.5     18.151  0.048
OBS:  53781.387  i  NULL   7813.       250.0     17.768  0.032
OBS:  53781.387  j  NULL   6811.       245.2     17.917  0.036
OBS:  53786.285  h  NULL   4848.       126.1     18.286  0.026
OBS:  53787.250  h  NULL   4496.       193.3     18.368  0.043
OBS:  53788.273  i  NULL   5851.       128.7     18.082  0.022
OBS:  53788.277  j  NULL   5007.       115.2     18.251  0.023
OBS:  53788.277  g  NULL   1634.       158.5     19.467  0.097
OBS:  53797.223  i  NULL   4414.       105.9     18.388  0.024
OBS:  53797.227  j  NULL   3525.       116.3     18.632  0.033
OBS:  53797.227  h  NULL   3480.       114.8     18.646  0.033
OBS:  53797.238  g  NULL   1486.       139.7     19.570  0.094
OBS:  53800.215  i  NULL   4575.       233.3     18.349  0.051
OBS:  53800.219  j  NULL   3017.       126.7     18.801  0.042
OBS:  53800.223  f  NULL   2491.       879.4     19.009  0.353
OBS:  53800.227  f  NULL   2503.       893.5     19.004  0.357
OBS:  53803.258  j  NULL   2340.       526.5     19.077  0.225
OBS:  53803.258  g  NULL   1634.       362.7     19.467  0.222
OBS:  53807.230  i  NULL   3624.       206.6     18.602  0.057
OBS:  53807.234  j  NULL   2599.       181.9     18.963  0.070
OBS:  53807.234  h  NULL   2613.       292.7     18.957  0.112
OBS:  53808.219  i  NULL   3627.       210.4     18.601  0.058
OBS:  53808.223  j  NULL   2142.       194.9     19.173  0.091
OBS:  53808.223  h  NULL   2672.       146.9     18.933  0.055
OBS:  53817.211  i  NULL   2388.       117.0     19.055  0.049
OBS:  53817.215  j  NULL   1684.       131.4     19.434  0.078
OBS:  53817.219  g  NULL   1318.       204.3     19.700  0.155
OBS:  53818.199  h  NULL   1999.       217.9     19.248  0.109
OBS:  53818.203  i  NULL   2401.       264.1     19.049  0.110
OBS:  53818.203  j  NULL   1760.       276.4     19.386  0.157
OBS:  53818.207  g  NULL   1235.       228.4     19.771  0.185
OBS:  53827.223  i  NULL   1746.       94.27     19.395  0.054
OBS:  53827.223  j  NULL   1315.       80.19     19.703  0.061
OBS:  53827.227  h  NULL   1759.       91.45     19.387  0.052
OBS:  53827.230  g  NULL   912.8       179.8     20.099  0.197
OBS:  53828.203  h  NULL   1805.       425.9     19.359  0.236
OBS:  53829.207  j  NULL   1282.       194.9     19.730  0.152
OBS:  53837.121  i  NULL   1364.       139.1     19.663  0.102
OBS:  53837.129  g  NULL   933.3       201.6     20.075  0.216
END: 
