SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2002he      
IAUC:    2002he      
RA:       124.99502  deg
DECL:      62.82048  deg
MWEBV: 0.039 (SFD98)
REDSHIFT_HELIO: 0.0245631582995 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0248394012451 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0248394012451 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.8670 +- 3.559
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52586.211
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  124.192030801
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   51
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52579.438  b  NULL  0.1752E+05   368.0     16.891  0.021
OBS:  52579.438  c  NULL  0.1762E+05   352.4     16.885  0.020
OBS:  52579.441  d  NULL  0.2120E+05   445.3     16.684  0.021
OBS:  52579.441  e  NULL  0.2006E+05   642.0     16.744  0.032
OBS:  52579.449  b  NULL  0.1775E+05   408.3     16.877  0.023
OBS:  52579.449  c  NULL  0.1744E+05   436.0     16.896  0.025
OBS:  52579.453  d  NULL  0.2126E+05   489.0     16.681  0.023
OBS:  52579.453  e  NULL  0.1946E+05   720.1     16.777  0.037
OBS:  52579.461  b  NULL  0.1790E+05   483.2     16.868  0.027
OBS:  52579.465  c  NULL  0.1820E+05   454.9     16.850  0.025
OBS:  52579.465  d  NULL  0.2082E+05   624.5     16.704  0.030
OBS:  52579.465  e  NULL  0.1999E+05   619.7     16.748  0.031
OBS:  52580.473  a  NULL  0.3017E+05   1780.     16.301  0.059
OBS:  52580.477  b  NULL  0.2042E+05   490.0     16.725  0.024
OBS:  52580.480  c  NULL  0.2087E+05   417.5     16.701  0.020
OBS:  52580.480  d  NULL  0.2408E+05   601.9     16.546  0.025
OBS:  52580.484  e  NULL  0.2182E+05   654.5     16.653  0.030
OBS:  52583.465  a  NULL  0.3571E+05   1107.     16.118  0.031
OBS:  52583.469  c  NULL  0.2742E+05   658.0     16.405  0.024
OBS:  52583.469  d  NULL  0.2957E+05   1094.     16.323  0.037
OBS:  52601.410  b  NULL   6937.       180.4     17.897  0.026
OBS:  52601.414  c  NULL  0.1403E+05   280.7     17.132  0.020
OBS:  52601.418  d  NULL  0.1550E+05   511.6     17.024  0.033
OBS:  52602.438  b  NULL   5954.       142.9     18.063  0.024
OBS:  52602.438  c  NULL  0.1246E+05   386.3     17.261  0.031
OBS:  52602.441  d  NULL  0.1540E+05   446.7     17.031  0.029
OBS:  52603.348  a  NULL   3054.       253.4     18.788  0.083
OBS:  52603.352  b  NULL   5282.       316.9     18.193  0.060
OBS:  52603.355  c  NULL  0.1299E+05   272.8     17.216  0.021
OBS:  52603.355  d  NULL  0.1560E+05   390.1     17.017  0.025
OBS:  52603.359  e  NULL  0.1410E+05   451.2     17.127  0.032
OBS:  52614.355  b  NULL   1866.       166.0     19.323  0.089
OBS:  52614.359  c  NULL   5634.       140.8     18.123  0.025
OBS:  52614.359  d  NULL   8606.       215.1     17.663  0.025
OBS:  52614.363  e  NULL   9745.       370.3     17.528  0.038
OBS:  52634.387  b  NULL   1294.       170.8     19.720  0.132
OBS:  52634.391  d  NULL   3858.       219.9     18.534  0.057
OBS:  52634.395  e  NULL   3905.       316.3     18.521  0.081
OBS:  52641.375  b  NULL   1061.       150.6     19.936  0.142
OBS:  52641.375  c  NULL   2247.       107.9     19.121  0.048
OBS:  52641.379  d  NULL   2990.       128.6     18.811  0.043
OBS:  52641.379  e  NULL   2813.       295.4     18.877  0.105
OBS:  52666.273  b  NULL   859.8       122.1     20.164  0.142
OBS:  52666.277  c  NULL   1238.       132.5     19.768  0.107
OBS:  52666.277  d  NULL   1258.       162.3     19.751  0.129
OBS:  52673.305  c  NULL   1061.       72.13     19.936  0.068
OBS:  52673.305  d  NULL   1000.       103.0     20.000  0.103
OBS:  52705.195  b  NULL   429.3       83.72     20.918  0.195
OBS:  52705.199  c  NULL   437.3       60.79     20.898  0.139
OBS:  52705.203  d  NULL   444.6       74.70     20.880  0.168
OBS:  52705.203  e  NULL   446.7       131.8     20.875  0.295
END: 
