SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2008af      
IAUC:    2008af      
RA:       224.86872  deg
DECL:      16.65327  deg
MWEBV: 0.035 (SFD98)
REDSHIFT_HELIO: 0.0335093335494 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0341075770557 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0341075770557 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 11.3830 +- 0.436
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54502.82
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -8.21896339613
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   43
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54509.508  j  NULL   6668.       153.4     17.940  0.023
OBS:  54509.508  i  NULL  0.1353E+05   189.4     17.172  0.014
OBS:  54509.512  h  NULL  0.1435E+05   200.9     17.108  0.014
OBS:  54509.516  g  NULL  0.1043E+05   187.8     17.454  0.018
OBS:  54509.520  g  NULL  0.1040E+05   176.9     17.457  0.017
OBS:  54510.461  j  NULL   6109.       207.7     18.035  0.034
OBS:  54510.461  i  NULL  0.1329E+05   199.4     17.191  0.015
OBS:  54510.465  h  NULL  0.1418E+05   198.5     17.121  0.014
OBS:  54510.469  g  NULL   9881.       168.0     17.513  0.017
OBS:  54510.469  g  NULL   9541.       171.7     17.551  0.018
OBS:  54513.520  j  NULL   5326.       197.1     18.184  0.037
OBS:  54513.523  i  NULL  0.1114E+05   211.6     17.383  0.019
OBS:  54513.523  h  NULL  0.1152E+05   184.4     17.346  0.016
OBS:  54513.527  g  NULL   7002.       154.0     17.887  0.022
OBS:  54513.531  g  NULL   6736.       128.0     17.929  0.019
OBS:  54516.516  j  NULL   4782.       234.3     18.301  0.049
OBS:  54516.520  i  NULL   9205.       248.5     17.590  0.027
OBS:  54516.520  h  NULL   9230.       295.4     17.587  0.032
OBS:  54516.523  g  NULL   4738.       289.0     18.311  0.061
OBS:  54520.520  j  NULL   5723.       211.7     18.106  0.037
OBS:  54520.520  i  NULL   8863.       248.2     17.631  0.028
OBS:  54520.523  h  NULL   7523.       233.2     17.809  0.031
OBS:  54520.527  g  NULL   2876.       230.1     18.853  0.080
OBS:  54521.469  j  NULL   5326.       740.3     18.184  0.139
OBS:  54521.469  i  NULL   8196.       631.1     17.716  0.077
OBS:  54524.531  j  NULL   6619.       191.9     17.948  0.029
OBS:  54524.535  i  NULL   8234.       172.9     17.711  0.021
OBS:  54524.535  h  NULL   5582.       178.6     18.133  0.032
OBS:  54524.539  g  NULL   1719.       238.9     19.412  0.139
OBS:  54524.543  g  NULL   1760.       341.5     19.386  0.194
OBS:  54532.469  j  NULL   4081.       224.5     18.473  0.055
OBS:  54532.469  i  NULL   4725.       174.8     18.314  0.037
OBS:  54532.473  h  NULL   3245.       146.0     18.722  0.045
OBS:  54532.477  g  NULL   900.3       210.7     20.114  0.234
OBS:  54545.516  j  NULL   1614.       180.8     19.480  0.112
OBS:  54545.516  i  NULL   2370.       149.3     19.063  0.063
OBS:  54545.520  h  NULL   1589.       228.9     19.497  0.144
OBS:  54557.465  j  NULL   1176.       144.6     19.824  0.123
OBS:  54557.469  i  NULL   1928.       148.5     19.287  0.077
OBS:  54557.469  h  NULL   1432.       128.9     19.610  0.090
OBS:  54559.430  j  NULL   1111.       87.75     19.886  0.079
OBS:  54559.434  i  NULL   1842.       106.8     19.337  0.058
OBS:  54559.438  h  NULL   1272.       117.0     19.739  0.092
END: 
