SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2003U       
IAUC:    2003U       
RA:       260.69011  deg
DECL:      62.16407  deg
MWEBV: 0.030 (SFD98)
REDSHIFT_HELIO: 0.0283358037381 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0281753148884 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0281753148884 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6540 +- 0.041
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52677.492
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  84.2950668295
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   41
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52670.523  a  NULL  0.1826E+05   1114.     16.846  0.061
OBS:  52670.523  b  NULL  0.1377E+05   316.6     17.153  0.023
OBS:  52670.527  d  NULL  0.1661E+05   299.0     16.949  0.018
OBS:  52670.531  e  NULL  0.1676E+05   368.8     16.939  0.022
OBS:  52672.492  a  NULL  0.2230E+05   1115.     16.629  0.050
OBS:  52672.500  e  NULL  0.2051E+05   1313.     16.720  0.064
OBS:  52673.527  a  NULL  0.2640E+05   739.2     16.446  0.028
OBS:  52673.531  b  NULL  0.2055E+05   308.2     16.718  0.015
OBS:  52673.535  c  NULL  0.2030E+05   264.0     16.731  0.013
OBS:  52673.535  d  NULL  0.2310E+05   323.4     16.591  0.014
OBS:  52673.535  e  NULL  0.2063E+05   536.3     16.714  0.026
OBS:  52680.426  c  NULL  0.2291E+05   526.9     16.600  0.023
OBS:  52680.426  d  NULL  0.2568E+05   359.5     16.476  0.014
OBS:  52680.430  e  NULL  0.1890E+05   510.2     16.809  0.027
OBS:  52686.531  a  NULL   8480.       610.6     17.679  0.072
OBS:  52686.535  b  NULL  0.1190E+05   392.8     17.311  0.033
OBS:  52686.535  c  NULL  0.1770E+05   371.7     16.880  0.021
OBS:  52686.539  d  NULL  0.1687E+05   489.3     16.932  0.029
OBS:  52686.539  e  NULL  0.1107E+05   365.2     17.390  0.033
OBS:  52705.512  a  NULL   900.3       164.8     20.114  0.183
OBS:  52705.520  d  NULL   8341.       183.5     17.697  0.022
OBS:  52705.523  e  NULL  0.1002E+05   310.6     17.498  0.031
OBS:  52745.465  d  NULL   2001.       274.1     19.247  0.137
OBS:  52745.465  b  NULL   1095.       103.0     19.901  0.094
OBS:  52745.469  c  NULL   1151.       96.71     19.847  0.084
OBS:  52745.469  d  NULL   2004.       82.18     19.245  0.041
OBS:  52745.473  e  NULL   1462.       191.5     19.588  0.131
OBS:  52750.363  b  NULL   612.6       95.57     20.532  0.156
OBS:  52750.367  c  NULL   1070.       180.8     19.927  0.169
OBS:  52750.371  d  NULL   1361.       119.8     19.665  0.088
OBS:  52750.371  e  NULL   1024.       204.9     19.974  0.200
OBS:  52750.379  b  NULL   744.7       105.8     20.320  0.142
OBS:  52750.383  c  NULL   1211.       115.1     19.792  0.095
OBS:  52750.383  d  NULL   1420.       130.7     19.619  0.092
OBS:  52750.387  e  NULL   1372.       193.4     19.657  0.141
OBS:  52761.449  c  NULL   1022.       93.03     19.976  0.091
OBS:  52761.449  d  NULL   1074.       78.44     19.922  0.073
OBS:  52761.453  e  NULL   680.5       156.5     20.418  0.230
OBS:  52762.445  b  NULL   563.9       93.04     20.622  0.165
OBS:  52762.449  c  NULL   810.6       124.0     20.228  0.153
OBS:  52762.453  d  NULL   861.4       102.5     20.162  0.119
END: 
