SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2001V       
IAUC:    2001V       
RA:       179.35379  deg
DECL:      25.20264  deg
MWEBV: 0.020 (SFD98)
REDSHIFT_HELIO: 0.0149397626781 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0159647166729 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0159647166729 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 4.42200 +- 3.854
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 51973.875
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -89.182420745
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  151
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  51959.531  c  NULL  0.2299E+05   436.9     16.596  0.019
OBS:  51959.535  b  NULL  0.2021E+05   1132.     16.736  0.056
OBS:  51959.539  c  NULL  0.2344E+05   914.3     16.575  0.039
OBS:  51959.543  d  NULL  0.2547E+05   1426.     16.485  0.056
OBS:  51959.543  e  NULL  0.2517E+05   1460.     16.498  0.058
OBS:  51960.410  e  NULL  0.3538E+05   990.7     16.128  0.028
OBS:  51961.301  a  NULL  0.5717E+05   6804.     15.607  0.119
OBS:  51961.305  b  NULL  0.4085E+05   1348.     15.972  0.033
OBS:  51961.309  c  NULL  0.4278E+05   770.0     15.922  0.018
OBS:  51961.309  d  NULL  0.4630E+05   879.7     15.836  0.019
OBS:  51961.313  e  NULL  0.4365E+05   960.3     15.900  0.022
OBS:  51962.313  a  NULL  0.7929E+05   7612.     15.252  0.096
OBS:  51962.316  b  NULL  0.5572E+05   1337.     15.635  0.024
OBS:  51963.391  b  NULL  0.7191E+05   3596.     15.358  0.050
OBS:  51963.395  c  NULL  0.6138E+05  0.1062E+05 15.530  0.173
OBS:  51963.398  d  NULL  0.6944E+05   2847.     15.396  0.041
OBS:  51963.398  e  NULL  0.6217E+05  0.1187E+05 15.516  0.191
OBS:  51965.324  c  NULL  0.8995E+05   2069.     15.115  0.023
OBS:  51965.328  d  NULL  0.9515E+05   2474.     15.054  0.026
OBS:  51966.434  a  NULL  0.1862E+06   8566.     14.325  0.046
OBS:  51966.438  b  NULL  0.1042E+06   2397.     14.955  0.023
OBS:  51966.441  d  NULL  0.1018E+06   2646.     14.981  0.026
OBS:  51966.445  e  NULL  0.9273E+05   1855.     15.082  0.020
OBS:  51966.445  e  NULL  0.9264E+05   1945.     15.083  0.021
OBS:  51966.445  c  NULL  0.1022E+06   1840.     14.976  0.018
OBS:  51967.406  b  NULL  0.1145E+06   9961.     14.853  0.087
OBS:  51967.410  c  NULL  0.1124E+06   2698.     14.873  0.024
OBS:  51967.410  d  NULL  0.1114E+06   2228.     14.883  0.020
OBS:  51967.414  e  NULL  0.9674E+05   2709.     15.036  0.028
OBS:  51975.266  a  NULL  0.1783E+06  0.1658E+05 14.372  0.093
OBS:  51975.270  b  NULL  0.1287E+06   6821.     14.726  0.053
OBS:  51975.273  c  NULL  0.1364E+06   2319.     14.663  0.017
OBS:  51975.273  d  NULL  0.1398E+06   5453.     14.636  0.039
OBS:  51975.273  e  NULL  0.1031E+06   4433.     14.967  0.043
OBS:  51977.500  e  NULL  0.9532E+05   4671.     15.052  0.049
OBS:  51980.504  b  NULL  0.1094E+06   2517.     14.902  0.023
OBS:  51980.504  c  NULL  0.1289E+06   2321.     14.724  0.018
