SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2002kf      
IAUC:    2002kf      
RA:        99.31368  deg
DECL:      49.85302  deg
MWEBV: 0.116 (SFD98)
REDSHIFT_HELIO: 0.0193032233495 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0194761697203 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0194761697203 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 9.57400 +- 4.611
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52639.922
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -120.007219954
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   53
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52641.344  a  NULL  0.3455E+05   898.2     16.154  0.026
OBS:  52641.348  b  NULL  0.3535E+05   459.6     16.129  0.013
OBS:  52641.352  c  NULL  0.3858E+05   385.8     16.034  0.010
OBS:  52641.352  d  NULL  0.4192E+05   461.1     15.944  0.011
OBS:  52641.352  e  NULL  0.3028E+05   454.3     16.297  0.015
OBS:  52642.078  b  NULL  0.3367E+05   572.3     16.182  0.017
OBS:  52642.078  c  NULL  0.3753E+05   675.6     16.064  0.018
OBS:  52642.082  d  NULL  0.4063E+05   650.0     15.978  0.016
OBS:  52642.082  e  NULL  0.2782E+05   695.6     16.389  0.025
OBS:  52645.074  a  NULL  0.2537E+05   888.1     16.489  0.035
OBS:  52645.078  b  NULL  0.2800E+05   476.0     16.382  0.017
OBS:  52645.078  c  NULL  0.3477E+05   452.0     16.147  0.013
OBS:  52645.082  d  NULL  0.4085E+05   1348.     15.972  0.033
OBS:  52645.082  e  NULL  0.2512E+05   602.8     16.500  0.024
OBS:  52650.074  a  NULL  0.1460E+05   540.3     17.089  0.037
OBS:  52650.078  b  NULL  0.1746E+05   296.8     16.895  0.017
OBS:  52650.082  c  NULL  0.2731E+05   464.4     16.409  0.017
OBS:  52650.082  d  NULL  0.2528E+05   505.6     16.493  0.020
OBS:  52650.082  e  NULL  0.1655E+05   463.4     16.953  0.028
OBS:  52662.348  b  NULL   4588.       119.3     18.346  0.026
OBS:  52662.348  c  NULL  0.1387E+05   263.5     17.145  0.019
OBS:  52662.352  d  NULL  0.1883E+05   301.3     16.813  0.016
OBS:  52666.203  b  NULL   3426.       113.1     18.663  0.033
OBS:  52666.207  c  NULL  0.1049E+05   209.8     17.448  0.020
OBS:  52666.207  d  NULL  0.1614E+05   290.6     16.980  0.018
OBS:  52666.211  e  NULL  0.1921E+05   595.6     16.791  0.031
OBS:  52666.211  a  NULL   2594.       272.4     18.965  0.105
OBS:  52667.258  a  NULL   2355.       179.0     19.070  0.076
OBS:  52667.262  b  NULL   3017.       84.48     18.801  0.028
OBS:  52667.262  c  NULL   9532.       162.1     17.552  0.017
OBS:  52667.266  d  NULL  0.1539E+05   215.4     17.032  0.014
OBS:  52667.266  e  NULL  0.1800E+05   503.9     16.862  0.028
OBS:  52673.289  b  NULL   2178.       69.69     19.155  0.032
OBS:  52673.293  c  NULL   6792.       129.1     17.920  0.019
OBS:  52673.293  d  NULL  0.1030E+05   175.1     17.468  0.017
OBS:  52673.297  e  NULL  0.1163E+05   290.8     17.336  0.025
OBS:  52674.266  a  NULL   1491.       207.3     19.566  0.139
OBS:  52674.270  b  NULL   1999.       83.96     19.248  0.042
OBS:  52674.273  c  NULL   6115.       195.7     18.034  0.032
OBS:  52674.273  d  NULL   9647.       260.5     17.539  0.027
OBS:  52674.273  e  NULL  0.1160E+05   649.5     17.339  0.056
OBS:  52687.254  b  NULL   1845.       108.9     19.335  0.059
OBS:  52687.254  c  NULL   4011.       176.5     18.492  0.044
OBS:  52687.258  d  NULL   5485.       246.8     18.152  0.045
OBS:  52687.258  e  NULL   5613.       348.0     18.127  0.062
OBS:  52705.156  a  NULL   735.2       141.2     20.334  0.192
OBS:  52705.160  b  NULL   1015.       67.99     19.984  0.067
OBS:  52705.164  c  NULL   2664.       79.93     18.936  0.030
OBS:  52705.164  d  NULL   3305.       132.2     18.702  0.040
OBS:  52705.168  e  NULL   2249.       312.6     19.120  0.139
OBS:  52729.141  b  NULL   885.5       63.76     20.132  0.072
OBS:  52729.145  c  NULL   1573.       75.52     19.508  0.048
OBS:  52729.145  d  NULL   1519.       127.6     19.546  0.084
END: 
