SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2006ax      
IAUC:    2006ax      
RA:       171.01430  deg
DECL:     -12.29153  deg
MWEBV: 0.051 (SFD98)
REDSHIFT_HELIO: 0.0164969703239 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0177266895771 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0177266895771 +- 0.000 (CMB)
HOSTGAL_LOGMASS:  5.0 +- 10.0   # RK 1/08/2018
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53827.512
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  -56.5091017456
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 283
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:      53867.1     z      md      17684.8    159.163    16.8810    0.00900000
OBS:      53870.1     z      md      15617.1    109.320    17.0160    0.00700000
OBS:      53871.0     z      md      15191.5    106.340    17.0460    0.00700000
OBS:      53872.0     z      md      14696.0    146.960    17.0820    0.0100000
OBS:      53890.1     z      md      8279.42    74.5148    17.7050    0.00900000
OBS:      53891.0     z      md      8113.35    89.2469    17.7270    0.0110000
OBS:      53892.0     z      md      7906.79    31.6272    17.7550    0.00400000
OBS:      53898.0     z      md      6516.28    32.5814    17.9650    0.00500000
OBS:      53815.1     A      md      14791.1    147.911    17.0750    0.0100000
OBS:      53818.2     A      md      32003.7    320.037    16.2370    0.0100000
OBS:      53819.2     A      md      37393.8    373.938    16.0680    0.0100000
OBS:      53823.2     A      md      48797.8    390.382    15.7790    0.00800000
OBS:      53824.2     A      md      49113.4    343.794    15.7720    0.00700000
OBS:      53828.0     A      md      44177.4    132.532    15.8870    0.00300000
OBS:      53831.1     A      md      39774.1    357.967    16.0010    0.00900000
OBS:      53832.1     A      md      38725.8    309.806    16.0300    0.00800000
OBS:      53834.2     A      md      34514.3    310.629    16.1550    0.00900000
OBS:      53835.1     A      md      32448.9    194.693    16.2220    0.00600000
OBS:      53838.2     A      md      25281.3    202.251    16.4930    0.00800000
OBS:      53840.1     A      md      22366.6    178.933    16.6260    0.00800000
OBS:      53841.2     A      md      21379.6    171.037    16.6750    0.00800000
OBS:      53845.1     A      md      21877.6    153.143    16.6500    0.00700000
OBS:      53850.1     A      md      24615.0    172.305    16.5220    0.00700000
OBS:      53858.1     A      md      25727.6    205.821    16.4740    0.00800000
OBS:      53861.1     A      md      22573.6    158.015    16.6160    0.00700000
OBS:      53866.0     A      md      16383.2    180.216    16.9640    0.0110000
OBS:      53867.1     A      md      15674.7    156.747    17.0120    0.0100000
OBS:      53870.1     A      md      13341.4    106.731    17.1870    0.00800000
OBS:      53871.0     A      md      12858.8    115.729    17.2270    0.00900000
OBS:      53872.0     A      md      12167.5    158.177    17.2870    0.0130000
OBS:      53890.1     A      md      6257.49    75.0898    18.0090    0.0120000
OBS:      53891.0     A      md      6177.32    92.6597    18.0230    0.0150000
OBS:      53892.0     A      md      5975.86    41.8310    18.0590    0.00700000
OBS:      53898.0     A      md      4929.47    44.3652    18.2680    0.00900000
END:
