SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2001G       
IAUC:    2001G       
RA:       137.38840  deg
DECL:      50.28079  deg
MWEBV: 0.016 (SFD98)
REDSHIFT_HELIO: 0.0165116323322 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0170709602535 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0170709602535 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.4990 +- 0.048
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 51931.18
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  75.7644392124
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   34
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  51930.316  c  NULL  0.9524E+05   2095.     15.053  0.022
OBS:  51930.316  d  NULL  0.1002E+06   2605.     14.998  0.026
OBS:  51930.320  e  NULL  0.6699E+05   2278.     15.435  0.034
OBS:  51933.355  a  NULL  0.1213E+06  0.1468E+05 14.790  0.121
OBS:  51933.363  c  NULL  0.9621E+05   1828.     15.042  0.019
OBS:  51933.363  d  NULL  0.1000E+06   2200.     15.000  0.022
OBS:  51933.363  e  NULL  0.6386E+05   1660.     15.487  0.026
OBS:  51963.355  b  NULL   8535.       239.0     17.672  0.028
OBS:  51963.359  c  NULL  0.2349E+05   540.2     16.573  0.023
OBS:  51963.359  d  NULL  0.3360E+05   840.1     16.184  0.025
OBS:  51986.246  a  NULL   4184.       343.1     18.446  0.082
OBS:  51986.250  b  NULL   4952.       143.6     18.263  0.029
OBS:  51986.254  d  NULL  0.1329E+05   319.0     17.191  0.024
OBS:  51986.258  e  NULL  0.1343E+05   429.7     17.180  0.032
OBS:  51989.250  a  NULL   3458.       249.0     18.653  0.072
OBS:  51989.254  b  NULL   4782.       133.9     18.301  0.028
OBS:  51989.254  c  NULL   9594.       191.9     17.545  0.020
OBS:  51989.258  d  NULL  0.1241E+05   297.7     17.266  0.024
OBS:  51989.258  e  NULL  0.1276E+05   408.5     17.235  0.032
OBS:  51994.266  d  NULL  0.1003E+05   320.9     17.497  0.032
OBS:  51994.273  c  NULL   8348.       175.3     17.696  0.021
OBS:  51994.277  d  NULL  0.1065E+05   266.2     17.432  0.025
OBS:  51994.281  e  NULL   9799.       333.2     17.522  0.034
OBS:  52022.270  c  NULL   4550.       141.1     18.355  0.031
OBS:  52022.273  d  NULL   4721.       160.5     18.315  0.034
OBS:  52022.273  e  NULL   3284.       272.6     18.709  0.083
OBS:  52027.121  a  NULL   2059.       251.2     19.216  0.122
OBS:  52027.129  b  NULL   2892.       107.0     18.847  0.037
OBS:  52027.129  c  NULL   4200.       117.6     18.442  0.028
OBS:  52027.133  d  NULL   4349.       174.0     18.404  0.040
OBS:  52027.133  e  NULL   3242.       226.9     18.723  0.070
OBS:  52051.199  c  NULL   2507.       102.8     19.002  0.041
OBS:  52051.203  d  NULL   2344.       124.2     19.075  0.053
OBS:  52051.203  e  NULL   2274.       216.0     19.108  0.095
END: 
