SURVEY:  DES3YR_LOWZ_COMBINED(CFA3S)
SNID:    2001fe      
IAUC:    2001fe      
RA:       144.48759  deg
DECL:      25.49468  deg
MWEBV: 0.022 (SFD98)
REDSHIFT_HELIO: 0.0135402855008 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0144914556295 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0144914556295 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.2770 +- 0.095
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 52229.309
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVRI -> abcde       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  69.502005307
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:   51
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  52227.496  a  NULL  0.2140E+06  0.2654E+05 14.174  0.124
OBS:  52227.500  b  NULL  0.1228E+06   1965.     14.777  0.016
OBS:  52227.500  c  NULL  0.1265E+06   2403.     14.745  0.019
OBS:  52227.504  d  NULL  0.1261E+06   2901.     14.748  0.023
OBS:  52229.383  c  NULL  0.1298E+06   3504.     14.717  0.027
OBS:  52229.387  d  NULL  0.1312E+06   3937.     14.705  0.030
OBS:  52233.449  a  NULL  0.1468E+06   5726.     14.583  0.039
OBS:  52233.453  b  NULL  0.1117E+06   2234.     14.880  0.020
OBS:  52233.457  c  NULL  0.1239E+06   2107.     14.767  0.017
OBS:  52233.461  d  NULL  0.1192E+06   2385.     14.809  0.020
OBS:  52235.453  a  NULL  0.1324E+06   8741.     14.695  0.066
OBS:  52235.457  b  NULL  0.1007E+06   1713.     14.992  0.017
OBS:  52235.461  c  NULL  0.1166E+06   1400.     14.833  0.012
OBS:  52235.465  d  NULL  0.1160E+06   2088.     14.839  0.018
OBS:  52255.527  b  NULL  0.1780E+05   373.8     16.874  0.021
OBS:  52255.531  c  NULL  0.4361E+05   1090.     15.901  0.025
OBS:  52255.535  d  NULL  0.6087E+05   1400.     15.539  0.023
OBS:  52255.535  e  NULL  0.6409E+05   1987.     15.483  0.031
OBS:  52257.449  b  NULL  0.1509E+05   241.5     17.053  0.016
OBS:  52257.453  c  NULL  0.4115E+05   576.1     15.964  0.014
OBS:  52257.457  d  NULL  0.5556E+05   1000.     15.638  0.018
OBS:  52257.457  e  NULL  0.6445E+05   1224.     15.477  0.019
OBS:  52257.461  a  NULL  0.1239E+05   433.8     17.267  0.035
OBS:  52263.395  a  NULL   7663.       551.7     17.789  0.072
OBS:  52263.398  b  NULL  0.1014E+05   202.8     17.485  0.020
OBS:  52263.402  c  NULL  0.3001E+05   570.1     16.307  0.019
OBS:  52263.402  d  NULL  0.4341E+05   955.0     15.906  0.022
OBS:  52263.406  e  NULL  0.5686E+05   1478.     15.613  0.026
OBS:  52266.461  a  NULL   7034.       274.3     17.882  0.039
OBS:  52266.465  b  NULL   8488.       237.7     17.678  0.028
OBS:  52266.469  c  NULL  0.2475E+05   396.0     16.516  0.016
OBS:  52266.473  d  NULL  0.3624E+05   543.6     16.102  0.015
OBS:  52266.473  e  NULL  0.4708E+05   800.3     15.818  0.017
OBS:  52267.488  a  NULL   6625.       291.5     17.947  0.044
OBS:  52267.492  b  NULL   8913.       142.6     17.625  0.016
OBS:  52267.496  c  NULL  0.2388E+05   262.7     16.555  0.011
OBS:  52267.496  d  NULL  0.3404E+05   408.5     16.170  0.012
OBS:  52283.324  a  NULL   4961.       238.1     18.261  0.048
OBS:  52283.328  b  NULL   5998.       203.9     18.055  0.034
OBS:  52283.328  c  NULL  0.1463E+05   248.7     17.087  0.017
OBS:  52283.332  d  NULL  0.1879E+05   357.1     16.815  0.019
OBS:  52292.340  a  NULL   3966.       313.4     18.504  0.079
OBS:  52292.344  b  NULL   4980.       273.9     18.257  0.055
OBS:  52292.348  c  NULL  0.1175E+05   199.7     17.325  0.017
OBS:  52292.348  d  NULL  0.1363E+05   340.7     17.164  0.025
OBS:  52292.352  e  NULL  0.1489E+05   297.7     17.068  0.020
OBS:  52320.250  a  NULL   2140.       323.1     19.174  0.151
OBS:  52320.254  b  NULL   3451.       127.7     18.655  0.037
OBS:  52320.258  c  NULL   5943.       130.7     18.065  0.022
OBS:  52320.258  d  NULL   6445.       180.4     17.977  0.028
OBS:  52320.262  e  NULL   7027.       1054.     17.883  0.150
END: 
